datetime,longitude,latitude,speed
2021-08-01 11:00:00,-121.4859132361138,39.51464356020745,1.977341651916504
2021-08-01 11:00:00,-121.4634553540108,39.51464356020745,1.977341651916504
2021-08-01 11:00:00,-121.4409974719078,39.51464356020745,1.494856834411621
2021-08-01 11:00:00,-121.41853958980482,39.51464356020745,1.494856834411621
2021-08-01 11:00:00,-121.39608170770184,39.51464356020745,1.494856834411621
2021-08-01 11:00:00,-121.37362382559884,39.51464356020745,1.494856834411621
2021-08-01 11:00:00,-121.35116594349586,39.51464356020745,1.494856834411621
2021-08-01 11:00:00,-121.32870806139287,39.51464356020745,1.973372459411621
2021-08-01 11:00:00,-121.30625017928988,39.51464356020745,1.973372459411621
2021-08-01 11:00:00,-121.28379229718688,39.51464356020745,1.973372459411621
2021-08-01 11:00:00,-121.26133441508392,39.51464356020745,1.973372459411621
2021-08-01 11:00:00,-121.23887653298092,39.51464356020745,2.183333396911621
2021-08-01 11:00:00,-121.21641865087793,39.51464356020745,2.183333396911621
2021-08-01 11:00:00,-121.19396076877494,39.51464356020745,2.183333396911621
2021-08-01 11:00:00,-121.17150288667196,39.51464356020745,2.183333396911621
2021-08-01 11:00:00,-121.14904500456896,39.51464356020745,2.283919334411621
2021-08-01 11:00:00,-121.12658712246598,39.51464356020745,2.283919334411621
2021-08-01 11:00:00,-121.104129240363,39.51464356020745,2.283919334411621
2021-08-01 11:00:00,-121.08167135826,39.51464356020745,2.283919334411621
2021-08-01 11:00:00,-121.059213476157,39.51464356020745,2.283919334411621
2021-08-01 11:00:00,-121.03675559405404,39.51464356020745,2.331770896911621
2021-08-01 11:00:00,-121.01429771195104,39.51464356020745,2.331770896911621
2021-08-01 11:00:00,-120.99183982984805,39.51464356020745,2.331770896911621
2021-08-01 11:00:00,-120.96938194774506,39.51464356020745,2.331770896911621
2021-08-01 11:00:00,-120.94692406564208,39.51464356020745,2.142317771911621
2021-08-01 11:00:00,-120.92446618353908,39.51464356020745,2.142317771911621
2021-08-01 11:00:00,-120.9020083014361,39.51464356020745,2.142317771911621
2021-08-01 11:00:00,-120.87955041933311,39.51464356020745,2.142317771911621
2021-08-01 11:00:00,-120.85709253723012,39.51464356020745,2.142317771911621
2021-08-01 11:00:00,-120.83463465512712,39.51464356020745,1.698958396911621
2021-08-01 11:00:00,-120.81217677302416,39.51464356020745,1.698958396911621
2021-08-01 11:00:00,-120.78971889092116,39.51464356020745,1.698958396911621
2021-08-01 11:00:00,-120.76726100881817,39.51464356020745,1.698958396911621
2021-08-01 11:00:00,-120.74480312671518,39.51464356020745,1.173567771911621
2021-08-01 11:00:00,-120.7223452446122,39.51464356020745,1.173567771911621
2021-08-01 11:00:00,-120.6998873625092,39.51464356020745,1.173567771911621
2021-08-01 11:00:00,-120.67742948040622,39.51464356020745,1.173567771911621
2021-08-01 11:00:00,-120.65497159830322,39.51464356020745,1.173567771911621
2021-08-01 11:00:00,-120.63251371620024,39.51464356020745,1.169724464416504
2021-08-01 11:00:00,-120.61005583409724,39.51464356020745,1.169724464416504
2021-08-01 11:00:00,-120.58759795199428,39.51464356020745,1.169724464416504
2021-08-01 11:00:00,-120.56514006989129,39.51464356020745,1.169724464416504
2021-08-01 11:00:00,-120.54268218778827,39.51464356020745,1.083786964416504
2021-08-01 11:00:00,-120.5202243056853,39.51464356020745,1.083786964416504
2021-08-01 11:00:00,-121.4859132361138,39.53710144231044,1.977341651916504
2021-08-01 11:00:00,-121.4634553540108,39.53710144231044,1.977341651916504
2021-08-01 11:00:00,-121.4409974719078,39.53710144231044,1.494856834411621
2021-08-01 11:00:00,-121.41853958980482,39.53710144231044,1.494856834411621
2021-08-01 11:00:00,-121.39608170770184,39.53710144231044,1.494856834411621
2021-08-01 11:00:00,-121.37362382559884,39.53710144231044,1.494856834411621
2021-08-01 11:00:00,-121.35116594349586,39.53710144231044,1.494856834411621
2021-08-01 11:00:00,-121.32870806139287,39.53710144231044,1.973372459411621
2021-08-01 11:00:00,-121.30625017928988,39.53710144231044,1.973372459411621
2021-08-01 11:00:00,-121.28379229718688,39.53710144231044,1.973372459411621
2021-08-01 11:00:00,-121.26133441508392,39.53710144231044,1.973372459411621
2021-08-01 11:00:00,-121.23887653298092,39.53710144231044,2.183333396911621
2021-08-01 11:00:00,-121.21641865087793,39.53710144231044,2.183333396911621
2021-08-01 11:00:00,-121.19396076877494,39.53710144231044,2.183333396911621
2021-08-01 11:00:00,-121.17150288667196,39.53710144231044,2.183333396911621
2021-08-01 11:00:00,-121.14904500456896,39.53710144231044,2.283919334411621
2021-08-01 11:00:00,-121.12658712246598,39.53710144231044,2.283919334411621
2021-08-01 11:00:00,-121.104129240363,39.53710144231044,2.283919334411621
2021-08-01 11:00:00,-121.08167135826,39.53710144231044,2.283919334411621
2021-08-01 11:00:00,-121.059213476157,39.53710144231044,2.283919334411621
2021-08-01 11:00:00,-121.03675559405404,39.53710144231044,2.331770896911621
2021-08-01 11:00:00,-121.01429771195104,39.53710144231044,2.331770896911621
2021-08-01 11:00:00,-120.99183982984805,39.53710144231044,2.331770896911621
2021-08-01 11:00:00,-120.96938194774506,39.53710144231044,2.331770896911621
2021-08-01 11:00:00,-120.94692406564208,39.53710144231044,2.142317771911621
2021-08-01 11:00:00,-120.92446618353908,39.53710144231044,2.142317771911621
2021-08-01 11:00:00,-120.9020083014361,39.53710144231044,2.142317771911621
2021-08-01 11:00:00,-120.87955041933311,39.53710144231044,2.142317771911621
2021-08-01 11:00:00,-120.85709253723012,39.53710144231044,2.142317771911621
2021-08-01 11:00:00,-120.83463465512712,39.53710144231044,1.698958396911621
2021-08-01 11:00:00,-120.81217677302416,39.53710144231044,1.698958396911621
2021-08-01 11:00:00,-120.78971889092116,39.53710144231044,1.698958396911621
2021-08-01 11:00:00,-120.76726100881817,39.53710144231044,1.698958396911621
2021-08-01 11:00:00,-120.74480312671518,39.53710144231044,1.173567771911621
2021-08-01 11:00:00,-120.7223452446122,39.53710144231044,1.173567771911621
2021-08-01 11:00:00,-120.6998873625092,39.53710144231044,1.173567771911621
2021-08-01 11:00:00,-120.67742948040622,39.53710144231044,1.173567771911621
2021-08-01 11:00:00,-120.65497159830322,39.53710144231044,1.173567771911621
2021-08-01 11:00:00,-120.63251371620024,39.53710144231044,1.169724464416504
2021-08-01 11:00:00,-120.61005583409724,39.53710144231044,1.169724464416504
2021-08-01 11:00:00,-120.58759795199428,39.53710144231044,1.169724464416504
2021-08-01 11:00:00,-120.56514006989129,39.53710144231044,1.169724464416504
2021-08-01 11:00:00,-120.54268218778827,39.53710144231044,1.083786964416504
2021-08-01 11:00:00,-120.5202243056853,39.53710144231044,1.083786964416504
2021-08-01 11:00:00,-121.4859132361138,39.55955932441343,1.703904151916504
2021-08-01 11:00:00,-121.4634553540108,39.55955932441343,1.703904151916504
2021-08-01 11:00:00,-121.4409974719078,39.55955932441343,1.625716209411621
2021-08-01 11:00:00,-121.41853958980482,39.55955932441343,1.625716209411621
2021-08-01 11:00:00,-121.39608170770184,39.55955932441343,1.625716209411621
2021-08-01 11:00:00,-121.37362382559884,39.55955932441343,1.625716209411621
2021-08-01 11:00:00,-121.35116594349586,39.55955932441343,1.625716209411621
2021-08-01 11:00:00,-121.32870806139287,39.55955932441343,2.096419334411621
2021-08-01 11:00:00,-121.30625017928988,39.55955932441343,2.096419334411621
2021-08-01 11:00:00,-121.28379229718688,39.55955932441343,2.096419334411621
2021-08-01 11:00:00,-121.26133441508392,39.55955932441343,2.096419334411621
2021-08-01 11:00:00,-121.23887653298092,39.55955932441343,2.312239646911621
2021-08-01 11:00:00,-121.21641865087793,39.55955932441343,2.312239646911621
2021-08-01 11:00:00,-121.19396076877494,39.55955932441343,2.312239646911621
2021-08-01 11:00:00,-121.17150288667196,39.55955932441343,2.312239646911621
2021-08-01 11:00:00,-121.14904500456896,39.55955932441343,2.342513084411621
2021-08-01 11:00:00,-121.12658712246598,39.55955932441343,2.342513084411621
2021-08-01 11:00:00,-121.104129240363,39.55955932441343,2.342513084411621
2021-08-01 11:00:00,-121.08167135826,39.55955932441343,2.342513084411621
2021-08-01 11:00:00,-121.059213476157,39.55955932441343,2.342513084411621
2021-08-01 11:00:00,-121.03675559405404,39.55955932441343,2.024153709411621
2021-08-01 11:00:00,-121.01429771195104,39.55955932441343,2.024153709411621
2021-08-01 11:00:00,-120.99183982984805,39.55955932441343,2.024153709411621
2021-08-01 11:00:00,-120.96938194774506,39.55955932441343,2.024153709411621
2021-08-01 11:00:00,-120.94692406564208,39.55955932441343,1.636458396911621
2021-08-01 11:00:00,-120.92446618353908,39.55955932441343,1.636458396911621
2021-08-01 11:00:00,-120.9020083014361,39.55955932441343,1.636458396911621
2021-08-01 11:00:00,-120.87955041933311,39.55955932441343,1.636458396911621
2021-08-01 11:00:00,-120.85709253723012,39.55955932441343,1.636458396911621
2021-08-01 11:00:00,-120.83463465512712,39.55955932441343,1.221419334411621
2021-08-01 11:00:00,-120.81217677302416,39.55955932441343,1.221419334411621
2021-08-01 11:00:00,-120.78971889092116,39.55955932441343,1.221419334411621
2021-08-01 11:00:00,-120.76726100881817,39.55955932441343,1.221419334411621
2021-08-01 11:00:00,-120.74480312671518,39.55955932441343,1.067185401916504
2021-08-01 11:00:00,-120.7223452446122,39.55955932441343,1.067185401916504
2021-08-01 11:00:00,-120.6998873625092,39.55955932441343,1.067185401916504
2021-08-01 11:00:00,-120.67742948040622,39.55955932441343,1.067185401916504
2021-08-01 11:00:00,-120.65497159830322,39.55955932441343,1.067185401916504
2021-08-01 11:00:00,-120.63251371620024,39.55955932441343,1.193161964416504
2021-08-01 11:00:00,-120.61005583409724,39.55955932441343,1.193161964416504
2021-08-01 11:00:00,-120.58759795199428,39.55955932441343,1.193161964416504
2021-08-01 11:00:00,-120.56514006989129,39.55955932441343,1.193161964416504
2021-08-01 11:00:00,-120.54268218778827,39.55955932441343,1.071091651916504
2021-08-01 11:00:00,-120.5202243056853,39.55955932441343,1.071091651916504
2021-08-01 11:00:00,-121.4859132361138,39.58201720651641,1.703904151916504
2021-08-01 11:00:00,-121.4634553540108,39.58201720651641,1.703904151916504
2021-08-01 11:00:00,-121.4409974719078,39.58201720651641,1.625716209411621
2021-08-01 11:00:00,-121.41853958980482,39.58201720651641,1.625716209411621
2021-08-01 11:00:00,-121.39608170770184,39.58201720651641,1.625716209411621
2021-08-01 11:00:00,-121.37362382559884,39.58201720651641,1.625716209411621
2021-08-01 11:00:00,-121.35116594349586,39.58201720651641,1.625716209411621
